Cycle,Cycle_squared,Cycle_sqrt,Current_A,Voltage_V,Temperature_C,Voltage_Current,Temp_Current
143,20449,11.958260743101398,0.975,3.756,25.4,3.6620999999999997,24.764999999999997
145,21025,12.041594578792296,0.986,3.61,23.62,3.5594599999999996,23.28932
151,22801,12.288205727444508,0.859,3.662,27.28,3.145658,23.43352
152,23104,12.328828005937952,0.989,3.726,29.25,3.685014,28.92825
153,23409,12.36931687685298,1.031,3.77,26.68,3.8868699999999996,27.50708
173,29929,13.152946437965905,1.177,3.584,23.96,4.218368,28.200920000000004
181,32761,13.45362404707371,1.01,3.683,25.38,3.71983,25.6338
192,36864,13.856406460551018,0.837,3.806,25.47,3.185622,21.318389999999997
196,38416,14.0,0.929,3.601,29.82,3.345329,27.70278
196,38416,14.0,0.968,3.799,23.27,3.677432,22.52536
206,42436,14.352700094407323,1.088,3.748,24.33,4.077824000000001,26.47104
211,44521,14.52583904633395,0.909,3.756,29.98,3.414204,27.251820000000002
212,44944,14.560219778561036,0.766,3.731,33.64,2.857946,25.768240000000002
212,44944,14.560219778561036,0.826,3.565,25.23,2.9446899999999996,20.83998
216,46656,14.696938456699069,0.966,3.858,28.74,3.726828,27.762839999999997
217,47089,14.730919862656235,1.1,3.591,27.84,3.9501000000000004,30.624000000000002
217,47089,14.730919862656235,0.908,3.684,31.33,3.345072,28.44764
232,53824,15.231546211727817,0.926,3.598,22.69,3.331748,21.01094
243,59049,15.588457268119896,0.925,3.672,26.0,3.3966000000000003,24.05
252,63504,15.874507866387544,1.367,3.726,30.0,5.093442,41.01
257,66049,16.0312195418814,0.925,3.701,27.08,3.4234250000000004,25.049
262,68644,16.186414056238647,1.055,3.734,31.93,3.93937,33.68615
274,75076,16.55294535724685,1.146,3.692,28.09,4.231032,32.19114
285,81225,16.881943016134134,0.547,3.864,31.6,2.113608,17.285200000000003
286,81796,16.911534525287763,1.309,3.642,26.01,4.767378,34.04709
293,85849,17.11724276862369,0.73,3.854,32.59,2.81342,23.7907
310,96100,17.60681686165901,1.194,3.869,31.09,4.619586,37.12146
316,99856,17.776388834631177,0.767,3.633,26.82,2.786511,20.57094
321,103041,17.916472867168917,0.99,3.813,26.08,3.77487,25.8192
328,107584,18.110770276274835,0.85,3.6,31.3,3.06,26.605
328,107584,18.110770276274835,0.978,3.615,31.39,3.53547,30.69942
330,108900,18.16590212458495,1.138,3.79,27.7,4.31302,31.522599999999997
331,109561,18.193405398660254,0.984,3.909,34.1,3.846456,33.5544
333,110889,18.24828759089466,0.781,3.678,24.7,2.872518,19.2907
337,113569,18.35755975068582,0.996,3.79,27.81,3.77484,27.69876
337,113569,18.35755975068582,0.949,3.738,29.42,3.5473619999999997,27.91958
340,115600,18.439088914585774,1.089,3.668,30.73,3.994452,33.46497
346,119716,18.601075237738275,1.186,3.848,28.79,4.563727999999999,34.14494
354,125316,18.81488772222678,1.283,3.708,30.65,4.757364,39.323949999999996
356,126736,18.867962264113206,0.994,3.643,23.41,3.621142,23.26954
373,139129,19.313207915827967,1.101,3.69,29.75,4.06269,32.75475
401,160801,20.024984394500787,1.18,3.663,25.44,4.32234,30.0192
403,162409,20.074859899884732,1.089,3.729,25.37,4.060881,27.62793
403,162409,20.074859899884732,0.768,3.667,28.04,2.816256,21.53472
416,173056,20.396078054371138,1.079,3.726,29.24,4.020354,31.54996
420,176400,20.493901531919196,0.779,3.69,28.55,2.87451,22.240450000000003
420,176400,20.493901531919196,1.003,3.807,32.62,3.8184209999999994,32.717859999999995
423,178929,20.566963801203133,0.963,3.834,30.62,3.692142,29.48706
425,180625,20.615528128088304,0.817,3.46,28.04,2.8268199999999997,22.908679999999997
432,186624,20.784609690826528,0.942,3.6,30.73,3.3912,28.94766
447,199809,21.142374511865974,1.136,3.736,34.04,4.244096,38.669439999999994
474,224676,21.77154105707724,0.927,3.779,31.72,3.503133,29.40444
479,229441,21.88606862823929,1.074,3.705,37.02,3.9791700000000003,39.75948
480,230400,21.908902300206645,1.008,3.703,26.43,3.732624,26.64144
485,235225,22.02271554554524,0.892,3.753,29.24,3.3476760000000003,26.082079999999998
486,236196,22.045407685048602,1.097,3.825,30.44,4.196025,33.39268
487,237169,22.06807649071391,0.679,3.675,30.32,2.4953250000000002,20.587280000000003
491,241081,22.15851980616034,0.595,3.681,27.42,2.190195,16.3149
510,260100,22.58317958127243,0.834,3.661,36.63,3.053274,30.54942
512,262144,22.627416997969522,0.823,3.708,32.05,3.051684,26.377149999999997
516,266256,22.715633383201094,1.131,3.819,32.32,4.319289,36.55392
517,267289,22.737634001804146,1.138,3.667,30.69,4.173045999999999,34.925219999999996
523,273529,22.869193252058544,0.905,3.814,29.19,3.45167,26.416950000000003
524,274576,22.891046284519195,0.944,3.758,29.69,3.547552,28.027359999999998
525,275625,22.9128784747792,0.773,3.683,22.33,2.846959,17.26109
526,276676,22.93468988235943,0.907,3.667,33.72,3.3259689999999997,30.58404
530,280900,23.021728866442675,0.671,3.683,32.08,2.471293,21.52568
544,295936,23.323807579381203,1.011,3.675,31.79,3.7154249999999993,32.139689999999995
544,295936,23.323807579381203,0.861,3.555,32.43,3.060855,27.92223
548,300304,23.40939982143925,0.963,3.8,28.09,3.6593999999999998,27.05067
549,301401,23.430749027719962,0.804,3.71,29.23,2.98284,23.50092
552,304704,23.49468024894146,0.729,3.642,30.5,2.6550179999999997,22.2345
557,310249,23.600847442411894,1.134,3.694,30.95,4.1889959999999995,35.0973
557,310249,23.600847442411894,1.108,3.7,28.97,4.099600000000001,32.09876
560,313600,23.664319132398465,1.021,3.677,29.4,3.7542169999999997,30.017399999999995
574,329476,23.958297101421877,0.91,3.625,26.26,3.29875,23.896600000000003
575,330625,23.979157616563597,0.905,3.644,32.99,3.29782,29.855950000000004
579,335241,24.06241883103193,0.913,3.727,30.3,3.402751,27.6639
582,338724,24.124676163629637,0.948,3.676,32.47,3.484848,30.78156
585,342225,24.186773244895647,0.959,3.805,30.64,3.648995,29.38376
599,358801,24.474476501040833,0.985,3.598,32.98,3.54403,32.485299999999995
614,376996,24.779023386727733,1.011,3.68,34.94,3.72048,35.32433999999999
619,383161,24.879710609249457,0.836,3.771,30.32,3.1525559999999997,25.34752
637,405769,25.238858928247925,0.993,3.726,26.95,3.699918,26.76135
644,414736,25.37715508089904,1.195,3.641,28.72,4.350995,34.3204
650,422500,25.495097567963924,1.119,3.669,28.44,4.105611,31.824360000000002
652,425104,25.534290669607408,1.025,3.78,31.65,3.8744999999999994,32.44125
653,426409,25.553864678361276,1.364,3.749,30.43,5.1136360000000005,41.50652
664,440896,25.768197453450252,1.196,3.707,34.16,4.433572,40.85536
674,454276,25.96150997149434,0.767,3.65,34.83,2.79955,26.71461
674,454276,25.96150997149434,1.081,3.794,34.46,4.1013139999999995,37.25126
681,463761,26.095976701399778,1.257,3.675,30.94,4.6194749999999996,38.89158
681,463761,26.095976701399778,0.93,3.699,28.51,3.44007,26.514300000000002
687,471969,26.210684844162312,0.851,3.661,34.56,3.115511,29.41056
687,471969,26.210684844162312,0.791,3.681,32.72,2.911671,25.881520000000002
696,484416,26.38181191654584,1.13,3.77,31.72,4.2600999999999996,35.843599999999995
696,484416,26.38181191654584,1.194,3.757,31.89,4.485858,38.07666
701,491401,26.476404589747453,1.274,3.663,33.99,4.666662,43.30326
704,495616,26.5329983228432,1.098,3.762,34.82,4.130676,38.23236
710,504100,26.645825188948457,0.678,3.794,34.14,2.5723320000000003,23.14692
723,522729,26.888659319497503,0.977,3.616,34.24,3.532832,33.45248
733,537289,27.073972741361768,1.093,3.714,31.89,4.0594019999999995,34.85577
735,540225,27.110883423451916,0.741,3.76,34.6,2.7861599999999997,25.6386
740,547600,27.202941017470888,1.067,3.747,29.4,3.9980489999999995,31.369799999999998
745,555025,27.294688127912362,0.945,3.737,34.09,3.531465,32.215050000000005
759,576081,27.54995462791182,1.255,3.682,29.84,4.620909999999999,37.4492
759,576081,27.54995462791182,0.904,3.727,36.22,3.369208,32.74288
762,580644,27.60434748368452,1.4,3.729,28.94,5.2206,40.516
766,586756,27.676705006196094,0.824,3.707,31.6,3.0545679999999997,26.0384
766,586756,27.676705006196094,1.317,3.635,37.18,4.787294999999999,48.96606
767,588289,27.694764848252458,1.067,3.571,39.43,3.810257,42.07181
769,591361,27.730849247724095,0.999,3.653,32.07,3.649347,32.03793
773,597529,27.80287754891569,1.08,3.767,28.62,4.06836,30.909600000000005
775,600625,27.83882181415011,0.769,3.758,34.03,2.889902,26.16907
784,614656,28.0,0.885,3.7,35.25,3.2745,31.19625
790,624100,28.106938645110393,0.939,3.66,35.93,3.43674,33.73827
801,641601,28.30194339616981,0.824,3.592,34.55,2.9598079999999998,28.469199999999997
806,649636,28.39013913315678,1.002,3.896,37.82,3.9037919999999997,37.89564
810,656100,28.460498941515414,0.933,3.665,37.31,3.419445,34.810230000000004
817,667489,28.583211855912904,1.147,3.65,30.46,4.1865499999999995,34.93762
819,670761,28.61817604250837,0.94,3.826,34.64,3.59644,32.5616
830,688900,28.809720581775867,0.769,3.761,33.54,2.8922090000000003,25.79226
842,708964,29.017236257093817,0.793,3.642,30.98,2.888106,24.567140000000002
843,710649,29.03446228191595,0.978,3.665,34.84,3.58437,34.07352
852,725904,29.189039038652847,0.98,3.746,34.99,3.67108,34.2902
860,739600,29.32575659723036,0.989,3.666,33.87,3.625674,33.497429999999994
863,744769,29.376861643136763,0.847,3.694,35.22,3.128818,29.831339999999997
872,760384,29.5296461204668,0.909,3.726,33.8,3.386934,30.7242
872,760384,29.5296461204668,1.311,3.753,30.41,4.920183,39.867509999999996
881,776161,29.68164415931166,0.615,3.503,32.14,2.154345,19.7661
884,781456,29.732137494637012,1.05,3.727,30.87,3.91335,32.4135
899,808201,29.9833287011299,0.985,3.68,37.27,3.6248,36.710950000000004
904,817216,30.066592756745816,1.087,3.762,35.32,4.089294,38.39284
904,817216,30.066592756745816,0.773,3.885,33.55,3.003105,25.93415
929,863041,30.479501308256342,0.809,3.626,32.72,2.933434,26.470480000000002
941,885481,30.675723300355934,1.243,3.696,36.02,4.594128,44.77286000000001
964,929296,31.04834939252005,1.015,3.702,36.93,3.7575299999999996,37.48394999999999
966,933156,31.080540535840107,0.988,3.725,35.12,3.6803,34.69856
968,937024,31.11269837220809,0.925,3.719,31.92,3.440075,29.526000000000003
979,958441,31.28897569432403,0.926,3.824,37.59,3.541024,34.80834000000001
983,966289,31.352830813181765,1.36,3.77,32.44,5.1272,44.1184
985,970225,31.38470965295043,0.846,3.711,32.14,3.139506,27.19044
991,982081,31.480152477394387,1.337,3.744,35.34,5.005728,47.24958
995,990025,31.54362059117501,0.861,3.618,36.92,3.1150979999999997,31.78812
1000,1000000,31.622776601683793,1.311,3.64,35.62,4.77204,46.69781999999999
1,1,1.0,1.16,3.609,25.81,4.186439999999999,29.939599999999995
1,1,1.0,1.065,3.722,24.29,3.96393,25.86885
3,9,1.7320508075688772,0.642,3.64,19.68,2.3368800000000003,12.63456
5,25,2.23606797749979,0.795,3.722,17.03,2.95899,13.538850000000002
6,36,2.449489742783178,1.184,3.724,19.55,4.409216,23.147199999999998
7,49,2.6457513110645907,0.833,3.812,26.17,3.1753959999999997,21.79961
9,81,3.0,1.211,3.719,28.14,4.503709,34.077540000000006
11,121,3.3166247903554,0.878,3.774,21.83,3.313572,19.166739999999997
21,441,4.58257569495584,1.159,3.798,22.24,4.4018820000000005,25.776159999999997
40,1600,6.324555320336759,0.683,3.7,28.95,2.5271000000000003,19.772850000000002
42,1764,6.48074069840786,1.16,3.624,21.56,4.20384,25.009599999999995
43,1849,6.557438524302,0.812,3.694,28.26,2.999528,22.94712
55,3025,7.416198487095663,0.833,3.666,22.27,3.053778,18.55091
57,3249,7.54983443527075,0.855,3.676,28.11,3.14298,24.03405
58,3364,7.615773105863909,0.843,3.796,24.17,3.2000279999999997,20.375310000000002
60,3600,7.745966692414834,1.188,3.725,28.17,4.4253,33.46596
65,4225,8.06225774829855,0.694,3.756,25.82,2.606664,17.919079999999997
68,4624,8.246211251235321,0.923,3.693,24.01,3.4086390000000004,22.161230000000003
76,5776,8.717797887081348,1.319,3.673,25.52,4.8446869999999995,33.66088
80,6400,8.94427190999916,1.484,3.688,30.2,5.4729920000000005,44.8168
96,9216,9.797958971132712,0.854,3.702,26.16,3.161508,22.34064
100,10000,10.0,0.84,3.61,26.94,3.0324,22.6296
102,10404,10.099504938362077,0.881,3.752,23.14,3.305512,20.38634
107,11449,10.344080432788601,1.18,3.836,24.86,4.526479999999999,29.334799999999998
109,11881,10.44030650891055,0.94,3.658,28.43,3.4385199999999996,26.7242
111,12321,10.535653752852738,1.318,3.773,26.49,4.9728140000000005,34.91382
114,12996,10.677078252031311,1.009,3.64,26.67,3.67276,26.91003
119,14161,10.908712114635714,1.205,3.628,28.99,4.37174,34.93295
130,16900,11.40175425099138,1.118,3.727,25.6,4.166786,28.620800000000003
134,17956,11.575836902790225,1.137,3.728,29.08,4.238736,33.06396
142,20164,11.916375287812984,0.71,3.634,22.82,2.5801399999999997,16.202199999999998
142,20164,11.916375287812984,0.982,3.789,26.57,3.7207980000000003,26.09174
159,25281,12.609520212918492,0.79,3.68,29.84,2.9072000000000005,23.573600000000003
162,26244,12.727922061357855,1.191,3.636,29.66,4.330476,35.32506
165,27225,12.84523257866513,0.898,3.553,28.6,3.190594,25.6828
185,34225,13.601470508735444,1.093,3.729,26.95,4.075797,29.456349999999997
187,34969,13.674794331177344,0.662,3.845,26.46,2.5453900000000003,17.51652
190,36100,13.784048752090222,0.75,3.677,31.6,2.75775,23.700000000000003
196,38416,14.0,1.098,3.72,25.26,4.084560000000001,27.735480000000003
207,42849,14.38749456993816,0.633,3.844,27.12,2.433252,17.16696
209,43681,14.45683229480096,0.905,3.691,28.73,3.3403549999999997,26.00065
210,44100,14.491376746189438,0.785,3.637,29.66,2.855045,23.2831
215,46225,14.66287829861518,0.94,3.927,25.74,3.6913799999999997,24.1956
218,47524,14.7648230602334,0.819,3.78,26.11,3.09582,21.384089999999997
223,49729,14.933184523068078,0.983,3.807,26.24,3.7422809999999997,25.793919999999996
228,51984,15.0996688705415,1.334,3.82,29.57,5.09588,39.446380000000005
234,54756,15.297058540778355,1.357,3.801,29.61,5.157957000000001,40.180769999999995
245,60025,15.652475842498529,0.91,3.757,31.44,3.41887,28.610400000000002
251,63001,15.84297951775486,0.959,3.872,31.03,3.7132479999999997,29.75777
261,68121,16.15549442140351,1.527,3.603,26.24,5.501781,40.068479999999994
271,73441,16.46207763315433,1.049,3.629,25.39,3.806821,26.63411
280,78400,16.73320053068151,1.108,3.631,31.86,4.023148,35.30088
280,78400,16.73320053068151,1.173,3.783,32.84,4.4374590000000005,38.52132
282,79524,16.792855623746664,0.911,3.628,29.63,3.305108,26.99293
289,83521,17.0,0.534,3.787,31.06,2.022258,16.58604
292,85264,17.08800749063506,1.176,3.648,30.03,4.290048,35.31528
293,85849,17.11724276862369,1.296,3.637,28.77,4.713552,37.28592
293,85849,17.11724276862369,0.845,3.656,27.89,3.08932,23.56705
299,89401,17.291616465790582,1.214,3.783,33.13,4.592562,40.21982
302,91204,17.378147196982766,0.869,3.791,24.57,3.2943789999999997,21.35133
303,91809,17.406895185529212,1.305,3.637,32.53,4.746284999999999,42.45165
310,96100,17.60681686165901,1.031,3.883,30.98,4.003373,31.940379999999998
318,101124,17.832554500127006,1.015,3.807,26.1,3.8641049999999995,26.4915
323,104329,17.97220075561143,1.024,3.62,29.46,3.7068800000000004,30.16704
326,106276,18.05547008526779,0.867,3.693,24.74,3.201831,21.449579999999997
329,108241,18.138357147217054,1.018,3.529,25.76,3.5925219999999998,26.22368
331,109561,18.193405398660254,1.388,3.632,26.12,5.0412159999999995,36.25456
332,110224,18.2208671582886,0.629,3.814,29.67,2.399006,18.66243
334,111556,18.275666882497067,1.343,3.704,27.61,4.9744720000000004,37.08023
335,112225,18.303005217723125,1.195,3.67,31.9,4.38565,38.1205
342,116964,18.49324200890693,0.937,3.592,30.6,3.3657040000000005,28.672200000000004
347,120409,18.627936010197157,1.137,3.78,24.03,4.29786,27.322110000000002
351,123201,18.734993995195193,0.7,3.776,27.97,2.6431999999999998,19.578999999999997
368,135424,19.183326093250876,0.982,3.62,29.84,3.55484,29.30288
376,141376,19.390719429665317,0.751,3.841,31.59,2.8845910000000003,23.72409
392,153664,19.79898987322333,1.129,3.622,26.83,4.089238,30.291069999999998
392,153664,19.79898987322333,1.08,3.71,23.04,4.0068,24.883200000000002
393,154449,19.82422760159901,0.923,3.82,28.8,3.52586,26.582400000000003
394,155236,19.849433241279208,0.951,3.696,24.92,3.514896,23.69892
397,157609,19.924858845171276,0.958,3.679,27.52,3.524482,26.36416
397,157609,19.924858845171276,1.525,3.653,32.92,5.570825,50.203
398,158404,19.949937343260004,0.944,3.69,28.32,3.48336,26.73408
401,160801,20.024984394500787,1.286,3.773,24.37,4.852078000000001,31.339820000000003
415,172225,20.37154878746336,1.187,3.756,29.52,4.458372,35.040240000000004
428,183184,20.688160865577203,1.348,3.73,27.8,5.028040000000001,37.4744
435,189225,20.85665361461421,1.179,3.649,24.96,4.302171,29.427840000000003
436,190096,20.8806130178211,0.792,3.671,32.07,2.907432,25.399440000000002
442,195364,21.02379604162864,1.333,3.659,31.17,4.877446999999999,41.54961
454,206116,21.307275752662516,0.848,3.639,28.36,3.0858719999999997,24.04928
460,211600,21.447610589527216,1.248,3.75,28.32,4.68,35.34336
465,216225,21.563858652847824,1.004,3.754,31.43,3.769016,31.55572
471,221841,21.702534414210707,1.088,3.714,26.34,4.040832,28.65792
479,229441,21.88606862823929,1.175,3.833,33.56,4.503775,39.43300000000001
494,244036,22.22611077089287,1.236,3.712,27.63,4.588032,34.15068
505,255025,22.47220505424423,0.838,3.662,34.22,3.0687559999999996,28.67636
520,270400,22.80350850198276,0.947,3.86,29.18,3.65542,27.63346
525,275625,22.9128784747792,0.782,3.663,28.18,2.864466,22.03676
525,275625,22.9128784747792,1.544,3.841,31.94,5.930504000000001,49.315360000000005
539,290521,23.2163735324878,0.522,3.673,31.17,1.9173060000000002,16.27074
541,292681,23.259406699226016,1.155,3.702,27.72,4.27581,32.0166
549,301401,23.430749027719962,1.022,3.692,28.69,3.7732240000000004,29.321180000000002
551,303601,23.473389188611005,0.97,3.808,27.07,3.6937599999999997,26.2579
555,308025,23.558437978779494,0.972,3.816,29.49,3.7091519999999996,28.664279999999998
570,324900,23.874672772626646,1.368,3.72,30.01,5.088960000000001,41.05368000000001
572,327184,23.916521486202797,0.955,3.644,22.85,3.48002,21.82175
575,330625,23.979157616563597,0.98,3.804,31.97,3.7279199999999997,31.330599999999997
576,331776,24.0,0.718,3.51,35.17,2.52018,25.25206
580,336400,24.08318915758459,1.057,3.602,29.13,3.807314,30.790409999999998
610,372100,24.698178070456937,1.142,3.765,31.93,4.29963,36.464059999999996
611,373321,24.71841418861655,0.695,3.648,31.12,2.53536,21.6284
612,374544,24.73863375370596,1.407,3.746,31.07,5.270622,43.71549
614,376996,24.779023386727733,1.157,3.698,30.35,4.278586,35.11495
618,381924,24.859605789312106,1.068,3.699,28.86,3.950532,30.822480000000002
620,384400,24.899799195977465,0.846,3.708,25.0,3.136968,21.15
624,389376,24.979991993593593,1.397,3.695,29.71,5.161915,41.504870000000004
624,389376,24.979991993593593,0.728,3.731,31.79,2.7161679999999997,23.14312
624,389376,24.979991993593593,0.793,3.693,34.7,2.9285490000000003,27.517100000000003
633,400689,25.15949125081825,0.832,3.715,32.32,3.09088,26.89024
636,404496,25.219040425836983,0.699,3.614,36.06,2.5261859999999996,25.20594
