Cell_ID,Cycle,Discharge_Capacity_mAh,Current_A,Voltage_V,Temperature_C
cell_048,320,1444.5451974494206,0.709,3.736,30.94
cell_048,321,1475.3921818505914,1.218,3.72,28.18
cell_048,322,1479.8470312946824,1.038,3.584,23.8
cell_048,327,1447.1371980160702,1.009,3.757,24.49
cell_048,327,1365.215271724873,0.854,3.735,29.66
cell_048,328,1441.2485160581186,1.125,3.723,27.98
cell_048,333,1442.1319207011904,1.235,3.625,32.71
cell_048,334,1449.8009082274023,1.271,3.623,24.62
cell_048,353,1373.7720362137602,1.236,3.815,32.04
cell_048,364,1348.4079569125008,1.075,3.698,28.56
cell_048,373,1308.2081529452585,0.779,3.714,32.91
cell_048,377,1368.6888404411043,1.011,3.66,35.0
cell_048,379,1345.524912846864,0.85,3.606,29.22
cell_048,381,1329.7718011434908,1.174,3.742,29.6
cell_048,386,1293.9861621712146,0.854,3.783,28.41
cell_048,397,1235.6654147781703,0.853,3.715,24.26
cell_048,398,1301.2955250562063,0.713,3.672,25.67
cell_048,401,1258.49409350454,0.853,3.661,27.41
cell_048,409,1280.029908907224,1.404,3.772,30.06
cell_048,429,1251.812118547489,0.774,3.753,26.54
cell_048,437,1151.3803834301782,0.888,3.689,31.33
cell_048,441,1200.7641319318873,1.009,3.686,22.32
cell_048,445,1148.7325833136867,0.978,3.575,31.57
cell_048,455,1113.3218093710714,0.966,3.68,29.22
cell_048,462,1110.0555939051296,1.26,3.732,25.06
cell_048,463,1131.8647954468915,1.097,3.762,26.55
cell_048,464,1110.2178361305134,0.644,3.507,25.37
cell_048,466,1165.0866416283304,1.086,3.638,31.61
cell_048,470,1126.6509843519107,1.319,3.845,30.14
cell_048,482,1065.5325643181197,0.837,3.665,28.0
cell_048,486,1050.277911319246,1.014,3.655,29.32
cell_048,488,1096.2326357342276,0.715,3.701,30.91
cell_048,491,1123.4015043564996,1.083,3.728,30.66
cell_048,501,1067.468992846068,1.266,3.731,33.28
cell_048,510,1039.6141465207838,1.375,3.601,30.21
cell_048,510,1013.1506008951462,1.076,3.768,23.13
cell_048,520,1007.2818950137278,1.307,3.726,27.61
cell_048,522,1034.8060078337721,0.994,3.698,34.46
cell_048,523,991.2192908155596,0.899,3.802,28.46
cell_048,529,1011.606050355256,0.943,3.613,32.14
cell_048,534,994.2450992215367,1.125,3.755,34.15
cell_048,536,964.8713199922777,0.908,3.8,29.53
cell_048,546,950.9891517968235,1.221,3.639,31.7
cell_048,551,939.8171963936302,0.941,3.595,30.51
cell_048,556,937.1591438050675,0.673,3.754,35.52
cell_048,562,915.3467538120566,1.103,3.7,31.78
cell_048,564,920.6774498718934,0.787,3.663,33.21
cell_048,566,946.8868494409163,1.252,3.766,31.61
cell_048,568,894.7305755838652,1.396,3.826,26.7
cell_048,570,912.0635813953393,0.961,3.686,27.89
cell_048,570,913.4637631713312,1.06,3.848,32.27
cell_048,585,922.2014814892074,1.351,3.638,35.23
cell_048,586,854.265548517978,1.298,3.741,26.03
cell_048,592,856.5691052128459,1.337,3.833,28.15
cell_048,592,823.1480553086948,0.951,3.704,36.36
cell_048,595,866.8380838526405,0.825,3.716,30.57
cell_048,598,843.8434319088311,0.729,3.694,28.23
cell_048,607,853.2015150618084,0.407,3.741,33.22
cell_048,611,780.9699427368064,1.405,3.764,35.23
cell_048,615,735.7880884811074,0.755,3.644,31.46
cell_048,616,795.5165534496075,0.867,3.747,31.63
cell_048,624,713.5433571245694,0.803,3.579,34.15
cell_048,630,743.8798768815658,1.041,3.639,31.94
cell_048,644,727.9296172686496,0.848,3.715,33.81
cell_048,648,755.5804627636162,1.082,3.669,27.56
cell_048,657,716.6928816360204,0.91,3.731,30.2
cell_048,658,706.8060186948615,0.856,3.7,30.53
cell_048,678,694.0259861664135,0.927,3.691,28.26
cell_048,679,676.5166722612377,0.87,3.723,30.59
cell_048,683,695.486058774436,1.398,3.69,30.1
cell_048,693,652.4148865760844,0.97,3.655,31.04
cell_048,694,612.8387524001539,1.151,3.773,36.78
cell_048,700,537.067133456685,1.11,3.75,31.6
cell_048,701,605.035081096662,0.657,3.526,32.71
cell_048,712,556.3057063721271,1.054,3.694,29.77
cell_048,720,539.8340942653335,0.957,3.715,36.4
cell_048,724,550.0992829377692,0.867,3.66,30.23
cell_048,724,515.1419069060472,1.293,3.693,32.9
cell_048,729,549.566215571182,0.938,3.726,31.9
cell_048,735,564.4912606331756,1.306,3.709,31.69
cell_048,746,520.1330636627706,1.106,3.687,31.83
cell_048,752,448.53150002237186,0.688,3.578,36.19
cell_048,759,462.5094740518577,0.933,3.803,35.85
cell_048,760,436.04820514271785,0.889,3.732,29.18
cell_048,764,411.88632970246385,0.975,3.719,31.4
cell_048,778,400.4862806440447,1.005,3.679,28.3
cell_048,804,381.3963787642799,1.018,3.764,37.92
cell_048,805,402.6751056387111,0.997,3.782,39.22
cell_048,813,302.88533327899313,0.993,3.657,28.43
cell_048,819,357.5054665915357,0.967,3.705,33.26
cell_048,822,346.13781611052843,1.126,3.615,36.75
cell_048,825,305.8173345660907,0.948,3.736,31.32
cell_048,840,300.264044639366,1.05,3.872,37.35
cell_048,842,248.4425435341716,1.195,3.574,34.6
cell_048,848,291.0562644160814,0.838,3.697,33.08
cell_048,855,209.5955344921422,1.096,3.82,32.7
cell_048,858,253.05087356235302,1.349,3.693,33.73
cell_048,859,230.662694029244,1.105,3.571,30.83
cell_048,862,213.52151480021323,0.852,3.683,34.25
cell_048,866,220.74429153028814,0.919,3.675,37.03
cell_048,882,175.1007176700602,0.926,3.754,28.46
cell_048,885,159.39150520098252,0.665,3.775,32.75
cell_048,889,140.342448065295,0.617,3.75,37.19
cell_048,891,146.56414787167645,1.079,3.678,34.98
cell_048,896,105.5414069306926,1.019,3.562,32.75
cell_048,908,100.0,1.077,3.62,28.07
cell_048,915,100.0,0.619,3.788,34.05
cell_048,919,113.83713982169036,1.288,3.659,33.91
cell_048,923,149.58558059703697,0.963,3.796,31.71
cell_048,927,100.0,1.285,3.824,36.92
cell_048,930,100.0,1.21,3.656,39.58
cell_048,935,100.0,1.011,3.734,32.95
cell_048,935,100.95817414777248,0.888,3.689,31.22
cell_048,936,100.0,1.194,3.733,34.52
cell_048,936,100.0,1.28,3.82,38.07
cell_048,942,100.0,0.909,3.769,35.49
cell_048,962,100.0,0.733,3.793,34.97
cell_048,969,100.0,1.003,3.758,34.87
cell_048,970,100.0,1.531,3.57,34.22
cell_048,974,100.0,1.147,3.813,31.57
cell_048,982,100.0,1.185,3.597,38.14
cell_048,989,100.0,0.987,3.71,34.78
cell_048,1000,100.0,1.28,3.793,32.43
cell_049,7,2200.389023689091,0.963,3.657,27.38
cell_049,18,2189.0758967771194,1.073,3.632,30.48
cell_049,29,2109.777673228603,0.939,3.652,25.62
cell_049,52,2106.9566922061153,1.086,3.692,21.79
cell_049,56,2094.024264063873,0.892,3.719,28.87
cell_049,64,2018.5061673870182,1.245,3.764,24.32
cell_049,78,2017.7004264494633,0.768,3.697,23.08
cell_049,80,2095.3209691989523,1.066,3.637,30.58
cell_049,91,2044.418087234834,1.287,3.584,27.59
cell_049,92,2072.975321605671,0.998,3.647,24.62
cell_049,105,2020.9112139999095,0.854,3.684,24.91
cell_049,123,1953.0054851984914,0.79,3.681,23.39
cell_049,125,1987.0715301163211,1.06,3.613,24.22
cell_049,128,1995.670012059843,1.155,3.803,21.36
cell_049,129,1973.481494800224,1.314,3.556,27.8
cell_049,137,1953.0547997239871,0.835,3.874,26.13
cell_049,146,1963.2195173355965,0.848,3.827,25.43
cell_049,156,1914.0221390149372,1.092,3.48,25.06
cell_049,171,1922.9720166800907,1.215,3.715,19.98
cell_049,174,1893.3338270512324,0.854,3.753,25.86
cell_049,175,1912.4647110537405,1.341,3.815,18.87
cell_049,185,1907.0521796112523,1.033,3.747,27.66
cell_049,191,1921.074218672712,0.965,3.694,26.41
cell_049,193,1854.94771452675,1.107,3.617,26.81
cell_049,200,1898.4566775400815,1.018,3.646,22.69
cell_049,217,1845.1484089768283,1.37,3.696,22.29
cell_049,222,1811.0632967097565,1.215,3.789,29.31
cell_049,226,1819.1683427037697,1.014,3.793,31.39
cell_049,241,1832.8638809726604,1.051,3.819,27.69
cell_049,251,1743.2181903698054,1.114,3.736,21.9
cell_049,251,1797.3267622467388,1.331,3.509,32.6
cell_049,261,1759.3828634272531,0.909,3.778,24.75
cell_049,265,1774.719649130029,1.113,3.763,26.13
cell_049,283,1740.9217625777296,1.047,3.822,27.87
cell_049,285,1760.9484377127078,1.29,3.703,14.45
cell_049,291,1666.9858287475968,1.105,3.795,27.9
cell_049,293,1768.214374998129,1.164,3.587,31.91
cell_049,294,1708.9353740459128,0.779,3.747,26.52
cell_049,301,1656.419955591922,1.103,3.746,27.82
cell_049,308,1653.4368054058857,1.237,3.63,32.24
cell_049,309,1692.0965027311554,0.815,3.765,32.63
cell_049,312,1735.461838233488,1.025,3.606,29.34
cell_049,318,1652.1274479100305,1.005,3.638,28.63
cell_049,319,1718.1837699266282,0.905,3.745,27.8
cell_049,325,1695.7088780872243,0.608,3.64,19.13
cell_049,339,1588.5722232840542,1.143,3.538,26.02
cell_049,339,1668.3204971365653,1.569,3.69,30.19
cell_049,363,1616.2137975774588,0.693,3.787,31.04
cell_049,369,1561.71956262381,1.195,3.605,29.38
cell_049,372,1597.821262563279,0.804,3.633,36.38
cell_049,379,1557.9587330846289,0.786,3.685,28.48
cell_049,400,1581.181692847766,1.156,3.654,34.41
cell_049,403,1553.1231942046209,0.789,3.766,26.14
cell_049,407,1544.6670864645896,0.625,3.712,27.99
cell_049,409,1518.7491147745957,1.092,3.706,32.04
cell_049,410,1545.6700230942988,1.125,3.613,29.88
cell_049,415,1531.693043829731,0.963,3.727,35.02
cell_049,420,1493.4558881424484,0.603,3.644,26.47
cell_049,422,1445.16046763036,1.261,3.703,31.58
cell_049,422,1511.8222383950329,1.584,3.67,30.15
cell_049,427,1477.6616548731545,0.886,3.772,29.01
cell_049,429,1529.360100693456,0.921,3.568,31.39
cell_049,429,1477.6715784622545,1.148,3.677,29.74
cell_049,432,1494.4258897416792,0.907,3.641,29.43
cell_049,444,1423.7209475721438,1.197,3.678,30.16
cell_049,448,1502.9303786103933,0.629,3.715,34.4
cell_049,450,1505.5412158674264,0.453,3.887,29.19
cell_049,457,1443.3979313643965,1.003,3.617,24.58
cell_049,471,1423.83047788366,1.133,3.834,37.01
cell_049,479,1408.55062852635,1.038,3.7,27.31
cell_049,487,1390.301730332072,1.022,3.735,28.62
cell_049,500,1382.1911320666406,1.017,3.799,32.32
cell_049,501,1370.4817189669084,1.1,3.868,27.89
cell_049,507,1427.6627866303827,0.634,3.594,32.33
cell_049,507,1356.990724737236,1.248,3.78,32.53
cell_049,509,1393.4350862808085,0.876,3.646,27.25
cell_049,511,1377.938455303093,0.9,3.766,29.34
cell_049,513,1321.8450453898358,0.632,3.83,30.09
cell_049,521,1363.4569274922442,0.851,3.582,30.81
cell_049,528,1294.6074501986493,0.912,3.745,33.56
cell_049,534,1328.2157509420244,1.02,3.652,35.85
cell_049,543,1301.4509061863237,0.525,3.64,31.99
cell_049,555,1317.595348965323,0.9,3.755,36.52
cell_049,559,1341.6675924785009,1.281,3.592,33.07
cell_049,562,1339.972478107732,0.862,3.844,28.97
cell_049,568,1253.480770836445,1.182,3.752,27.36
cell_049,569,1259.374476433559,1.207,3.64,30.82
cell_049,570,1279.3928745241528,0.959,3.664,30.59
cell_049,572,1287.7123257894873,0.826,3.593,31.58
cell_049,576,1251.4248320573301,1.057,3.674,32.98
cell_049,584,1233.729919275076,0.888,3.661,22.6
cell_049,585,1231.372721992447,0.438,3.702,31.65
cell_049,595,1243.9999049651512,0.929,3.616,33.29
cell_049,599,1173.794877404276,0.999,3.652,28.4
cell_049,606,1219.6609575999782,1.049,3.689,28.49
cell_049,609,1169.3350226008502,0.709,3.726,37.1
cell_049,610,1149.8830627319724,1.063,3.692,33.62
cell_049,614,1212.8317346437286,1.144,3.837,30.32
cell_049,636,1152.3976523978188,0.811,3.644,29.28
cell_049,642,1138.0679784805086,1.033,3.642,33.54
cell_049,654,1123.6270284567183,1.333,3.646,29.7
cell_049,657,1156.6946316861352,1.576,3.678,29.66
cell_049,680,1126.5263833274066,1.276,3.68,32.93
cell_049,690,1132.2572195444666,1.053,3.711,29.64
cell_049,696,1037.3576558343013,0.618,3.669,34.96
cell_049,698,1053.024493665615,0.95,3.673,33.74
cell_049,699,1080.1797220813673,1.088,3.697,33.72
cell_049,700,1040.0666618647356,1.314,3.664,27.35
cell_049,710,1042.313129981931,1.112,3.687,36.14
cell_049,725,1000.3098485146093,0.754,3.691,34.25
cell_049,735,995.2539625955873,1.031,3.614,31.33
cell_049,737,989.7287274194828,1.201,3.887,32.95
cell_049,755,956.4054195049371,0.902,3.746,34.69
cell_049,756,981.2695703564784,0.771,3.609,31.82
cell_049,772,985.9251707563262,1.315,3.759,29.28
cell_049,773,879.2355008913745,0.636,3.705,28.87
cell_049,774,905.4636541710012,1.001,3.715,32.29
cell_049,783,924.322671026189,1.292,3.917,28.17
cell_049,784,904.5798328412105,1.15,3.729,32.16
cell_049,790,927.576583618944,0.954,3.589,28.56
cell_049,792,915.2723548189846,0.724,3.732,36.7
cell_049,793,916.286721550446,1.344,3.901,27.96
cell_049,797,935.8360843173145,0.965,3.777,31.87
cell_049,801,923.2270964591318,0.904,3.75,34.73
cell_049,807,875.6840275073861,0.726,3.769,38.49
cell_049,810,911.5324034976675,1.016,3.595,32.06
cell_049,812,865.071042303153,1.106,3.774,36.75
cell_049,815,818.2262710748054,0.957,3.699,34.27
cell_049,819,887.7492467943513,1.223,3.847,34.46
cell_049,829,816.7978202169849,0.784,3.747,35.39
cell_049,830,839.3190457792649,0.665,3.614,30.32
cell_049,833,845.077086479941,1.122,3.694,31.82
cell_049,846,812.451131106249,0.92,3.762,30.25
cell_049,847,763.3421239158229,1.259,3.747,30.39
cell_049,851,793.0266226334844,1.06,3.739,37.25
cell_049,861,778.5422098696625,1.031,3.766,31.01
cell_049,869,759.6430092295116,0.993,3.651,32.31
cell_049,874,757.8594818694196,0.707,3.818,32.64
cell_049,874,729.7291768669133,0.805,3.777,35.4
cell_049,878,798.170367832714,1.154,3.743,34.45
cell_049,881,778.5993356247634,1.075,3.784,32.63
cell_049,882,720.7683748817425,0.969,3.703,35.57
cell_049,882,803.3554003568265,1.006,3.588,33.78
cell_049,891,760.6159012184645,1.005,3.719,36.75
cell_049,901,714.800197968813,1.11,3.718,29.06
cell_049,908,733.0196019265948,1.188,3.467,32.78
cell_049,911,678.8711371989726,1.275,3.801,31.95
cell_049,913,671.6840355800791,0.934,3.813,36.45
cell_049,915,707.6634803433577,0.974,3.634,33.66
cell_049,917,660.0179997787006,0.426,3.698,39.49
cell_049,919,728.1006591419231,0.715,3.644,35.68
cell_049,920,697.3753012596557,0.858,3.638,37.09
cell_049,924,708.9371311254386,0.794,3.89,32.66
cell_049,926,699.3493037691375,0.921,3.646,33.74
cell_049,931,650.6482073108801,1.042,3.769,37.38
cell_049,936,668.1789852000626,0.752,3.687,32.79
cell_049,948,638.5340777237896,0.823,3.558,32.83
cell_049,956,621.6011621683391,0.901,3.761,34.04
cell_049,964,589.6546394116317,0.946,3.807,33.83
cell_049,964,612.1892861888616,1.027,3.68,32.6
cell_049,976,606.4336267188653,1.01,3.833,32.88
cell_049,981,564.4985953329215,1.248,3.71,30.37
cell_049,988,572.9983757998008,1.109,3.739,34.9
cell_049,989,628.6252855088001,1.233,3.749,37.87
cell_049,989,555.3517888519716,0.862,3.79,39.11
cell_050,10,2190.682631815204,1.135,3.626,25.09
cell_050,12,2187.812239307662,1.223,3.788,27.89
cell_050,19,2192.013881880369,1.173,3.527,27.95
cell_050,20,2088.549222225593,1.426,3.551,26.77
cell_050,21,2163.1522951427023,1.016,3.654,20.54
cell_050,21,2119.6174264807564,0.785,3.585,22.89
cell_050,22,2176.65264134567,1.348,3.593,24.18
cell_050,37,2128.3998146647905,1.061,3.685,26.74
cell_050,41,2066.588122983279,1.126,3.747,30.07
cell_050,44,2084.304519252645,1.154,3.776,24.92
cell_050,46,2031.446493219891,1.11,3.719,26.59
cell_050,54,2056.074700656303,0.949,3.785,26.58
cell_050,62,2127.6101876130315,1.222,3.658,20.06
cell_050,63,2066.6731328626797,1.265,3.598,29.67
cell_050,71,2046.5131709754367,0.859,3.562,25.02
cell_050,94,2026.1994521186896,0.933,3.768,25.0
cell_050,96,2033.288952884935,0.938,3.791,26.23
cell_050,97,2019.8463240879137,0.861,3.842,30.18
cell_050,121,2009.1927395055336,0.651,3.743,23.7
cell_050,126,1973.0333153522358,0.89,3.713,22.13
cell_050,133,2005.6603372356008,1.186,3.719,32.61
cell_050,155,1920.8874597900087,1.039,3.739,22.98
cell_050,166,1878.3327802906454,0.883,3.656,28.18
cell_050,172,1844.2570013197312,1.137,3.806,26.31
cell_050,182,1871.3639249023956,1.058,3.573,25.63
cell_050,189,1875.4391335666876,0.968,3.737,25.84
cell_050,207,1844.5523904009822,1.032,3.551,31.21
cell_050,209,1862.1467581073132,0.976,3.669,27.97
cell_050,212,1802.6333309693327,1.02,3.788,26.35
cell_050,216,1775.550444183798,1.101,3.53,28.04
cell_050,219,1811.6306834711768,0.971,3.888,30.04
cell_050,228,1802.7409053939193,0.972,3.696,20.93
cell_050,231,1796.2138618992642,0.88,3.626,32.41
cell_050,237,1714.709712354457,1.126,3.824,28.17
cell_050,241,1803.2411340987449,1.188,3.852,25.74
cell_050,253,1786.5417808518216,1.346,3.625,28.08
cell_050,259,1738.455507529497,1.036,3.809,27.46
cell_050,261,1747.689167431533,1.009,3.678,25.87
cell_050,270,1720.524542718469,0.752,3.732,28.02
cell_050,289,1736.8095188891518,0.939,3.683,25.59
cell_050,292,1688.4497489062621,1.191,3.503,30.6
cell_050,295,1709.31007219008,0.984,3.695,28.76
cell_050,304,1719.055331107931,1.091,3.713,29.32
cell_050,309,1647.185704354769,1.197,3.82,27.16
cell_050,316,1607.4729803259888,1.116,3.833,32.45
cell_050,330,1635.589379441452,1.145,3.76,28.3
cell_050,334,1665.8208375090483,0.573,3.761,25.82
cell_050,334,1655.6041028242244,0.762,3.753,28.66
cell_050,334,1629.3397900097211,0.805,3.836,26.63
cell_050,341,1597.6256392949074,0.774,3.619,30.4
cell_050,357,1543.294202753786,0.984,3.704,25.71
cell_050,370,1534.6161698184324,1.07,3.836,28.85
cell_050,384,1531.8794006763333,0.81,3.833,24.83
cell_050,396,1458.8937479972396,0.585,3.693,30.59
cell_050,413,1505.048219751043,1.135,3.647,27.36
cell_050,418,1461.1768505185103,1.114,3.721,32.33
cell_050,419,1420.949253993559,1.15,3.667,26.16
cell_050,423,1448.2468468918373,1.138,3.464,26.22
cell_050,431,1446.7868265641798,1.097,3.692,25.12
cell_050,466,1378.170791711767,0.587,3.679,32.95
cell_050,468,1408.6318065460212,1.349,3.751,29.01
cell_050,469,1400.4171350900701,1.003,3.882,24.8
cell_050,471,1352.0391078855466,0.989,3.637,30.86
cell_050,477,1420.4133474821977,0.837,3.772,30.75
cell_050,479,1337.3207196067276,0.904,3.768,25.25
cell_050,493,1385.0985684446985,1.109,3.742,25.03
cell_050,499,1328.998551679238,1.233,3.74,30.02
cell_050,508,1329.7268689430502,0.96,3.747,30.79
cell_050,509,1291.5871617327684,1.171,3.758,24.29
cell_050,511,1349.6058672927993,0.719,3.54,28.95
cell_050,513,1279.3826027229375,1.205,3.637,26.71
cell_050,517,1357.400957799993,0.846,3.62,30.34
cell_050,522,1338.8675482240653,0.718,3.577,31.03
cell_050,522,1278.9917273197802,0.833,3.529,29.27
cell_050,523,1309.2392316439118,1.216,3.733,29.72
cell_050,526,1296.7248702484742,0.923,3.699,29.12
cell_050,532,1218.8338727177872,0.816,3.583,30.84
cell_050,537,1316.5035724992465,1.004,3.605,30.22
cell_050,540,1208.682239476989,1.189,3.689,34.42
cell_050,541,1227.4959099999573,0.789,3.651,29.53
cell_050,542,1295.8238676031062,0.804,3.663,31.81
cell_050,555,1262.0183027991004,0.755,3.754,29.44
cell_050,562,1188.656761046393,0.695,3.692,35.28
cell_050,575,1195.78010430807,1.29,3.651,28.91
cell_050,577,1242.5006426338362,1.376,3.744,32.56
cell_050,578,1161.937545442244,1.149,3.766,37.88
cell_050,579,1193.8207572209174,0.844,3.71,30.58
cell_050,582,1220.4253328082652,0.932,3.606,31.47
cell_050,589,1160.1357010789784,1.058,3.626,27.41
cell_050,597,1164.0294887309067,1.018,3.588,26.36
cell_050,597,1196.484995181807,1.125,3.718,29.76
cell_050,602,1134.552482067091,0.814,3.7,33.68
cell_050,607,1110.4547953419935,0.992,3.622,25.75
cell_050,639,1067.1705470032182,1.214,3.727,30.96
cell_050,641,1147.982881570367,1.122,3.819,34.03
cell_050,644,1141.496508712424,1.062,3.607,34.01
cell_050,657,1030.5499411502642,0.912,3.751,30.98
cell_050,671,1016.8380512024264,1.091,3.61,30.83
cell_050,676,1042.5255009179527,1.092,3.823,35.53
cell_050,676,1009.1076931613553,1.075,3.709,28.86
cell_050,685,1012.2882568936828,0.954,3.685,32.62
cell_050,688,1024.403879396849,0.94,3.674,34.08
cell_050,702,986.2576923912928,0.897,3.751,33.87
cell_050,717,970.9945096029176,1.011,3.669,33.0
cell_050,721,927.6746760795928,0.655,3.708,33.07
cell_050,736,940.7293574462673,0.807,3.855,33.19
cell_050,740,891.4339138989488,1.032,3.603,35.19
cell_050,742,950.9283357610268,1.088,3.681,30.77
cell_050,745,917.1360625637599,0.803,3.515,30.97
cell_050,745,921.7267048725704,1.174,3.749,29.62
cell_050,746,876.1568855463015,0.841,3.633,28.77
cell_050,751,910.8244542157368,1.006,3.707,31.98
cell_050,758,901.9029035608479,1.291,3.665,31.49
cell_050,760,905.092098747529,1.244,3.64,34.39
cell_050,766,906.498923338171,0.996,3.672,29.68
cell_050,773,833.293067898161,0.982,3.676,29.67
cell_050,776,867.9824304711778,1.126,3.666,32.18
cell_050,791,844.4395067777189,1.013,3.638,29.7
cell_050,796,838.6274311528131,1.007,3.733,34.55
cell_050,824,742.1162689024359,1.08,3.671,39.9
cell_050,826,784.2372919644744,0.858,3.699,37.2
cell_050,827,757.0070986086744,1.136,3.702,33.36
cell_050,832,819.1913729669561,0.63,3.736,36.97
cell_050,839,780.9439513087115,0.987,3.655,35.36
cell_050,851,716.4726117239155,1.46,3.753,30.13
cell_050,855,711.8768531805063,1.176,3.68,29.97
cell_050,875,682.4203213436151,1.039,3.804,41.54
